RHOB,GR,DEPTH_MD,NPHI,PEF,DTC
2.0070436001,78.690917969,560.952,,2.2528457642,168.78186035
2.0039000511,81.606834412,561.104,,2.2165119648,169.503479
2.0066251755,83.131408691,561.256,,2.2058589458,169.85899353
2.0160479546000003,81.811279297,561.408,,2.2334480286,170.00759888
2.0198357105,78.992179871,561.56,,2.272862196,170.35342407
2.0147368908,79.699577332,561.712,,2.2949373722,170.24557495
2.0101771355,78.03427124,561.864,,2.2770152092,170.5574646
2.0076510906,76.905570984,562.016,,2.2581000328,170.26879883
2.0106480122,73.944519043,562.168,,2.2136249542,170.06311035
2.0143177509,73.018981934,562.32,,2.1879093647,171.07955933
2.0193200111,74.099357605,562.472,,2.2142999172,172.6847229
2.0163710117,75.31169891399999,562.624,,2.2567715645,173.44786072
2.0064015388,75.841957092,562.776,,2.2921285629,174.08126831
2.0011339188,73.450309753,562.928,,2.2444880009,172.62780762
1.9974606037,72.597297668,563.08,,2.179381609,171.57383728
1.9886676073,74.183898926,563.232,,2.1470611095,171.71229553
1.981400013,77.37827301,563.384,,2.1345582008,172.79968262
1.9892604351,79.157714844,563.536,,2.1627039909,174.29223633
2.0008404255000003,80.049888611,563.688,,2.177895546,174.88018799
2.0027933121,80.339881897,563.84,,2.2042653561,173.56539917
2.0018670559,81.95008850100001,563.992,,2.1747760773,170.40560913
1.9989999533,81.675094604,564.144,,2.1371901035,167.70788574
1.9978122711,78.441551208,564.2959999999998,,2.1374063492,167.37597656
1.9949198961,75.891807556,564.448,,2.1478931904,167.95196533
1.9916234016,75.768600464,564.6,,2.1770138741,168.27217102
1.9920307398,78.83374023399999,564.752,,2.1890661716,168.03935242
1.9976557493,81.22740173300001,564.904,,2.1789529324,166.64888
2.0015454292,79.181518555,565.056,,2.1485877037,164.96699524
2.0008296967,77.85438537600001,565.2080000000002,,2.1231834888,165.04515076
1.9972337484,78.268302917,565.36,,2.1502511501,164.42001343
2.0031952858,81.84472656300001,565.512,,2.1980035305000003,163.64915466
2.0150504112,83.700256348,565.664,,2.1980717182,162.97563171
2.0248951912,80.625991821,565.816,,2.2214946747,162.08450317
2.0250916481,80.02981567399999,565.9680000000002,,2.204792738,161.64404297
2.0177948475,80.772956848,566.12,,2.196778059,162.52210999
2.012450695,83.376289368,566.2719999999998,,2.1785030365,163.36428833
2.0158619881,83.292938232,566.424,,2.1616535187,163.82176208
2.0245707035,79.491088867,566.576,,2.1662464142,163.31341553
2.03393507,78.349403381,566.7280000000002,,2.1771020889,162.33970642
2.0316250324,80.200637817,566.88,,2.2101492882,162.38392639
2.018337965,84.22736358600001,567.0319999999998,,2.241137743,164.00973511
2.0044980049000003,84.097625732,567.184,,2.2183763981,165.79069519
2.0026781559,83.246124268,567.336,,2.1759448051,165.70733643
2.00598979,81.93359375,567.488,,2.1472637653,165.07810974
2.0084283352,83.35104370100001,567.64,,2.1584899426,164.09681702
2.002477169,86.38396453899998,567.7919999999998,,2.1889946461000003,164.80664063
1.9930497408,88.266441345,567.944,,2.2198536396,166.0756073
1.9846171141,89.276222229,568.096,,2.2089059353,167.22691345
1.9801485538,85.36603546100001,568.248,,2.1990947723,167.35290527
1.9840753078,83.418571472,568.4,,2.1861793995,166.83203125
1.9935671091,80.831504822,568.552,,2.198684454,165.33453369
2.0065333843,79.791664124,568.7040000000002,,2.2291665077,164.61547852
2.0168895721,78.33565521199999,568.856,,2.2227282524,163.70173645
2.0214352608,78.52905273399999,569.008,,2.2025380135,162.45837402
2.0253999233,79.59628295899999,569.16,,2.1781358719,161.48384094
2.0241413116,78.963897705,569.312,,2.1603820324000003,160.53269958
2.0208599567,77.877151489,569.464,,2.2044858932,160.75935364
2.0145485401,73.142929077,569.616,,2.2530684471,161.69883728
2.002671957,71.607505798,569.768,,2.2841551304,163.08572388
2.0,69.781257629,569.92,,2.2508494854,163.85882568
2.0030362606,69.514961243,570.072,,2.1957490444,162.43524169999995
2.0145919323,70.417037964,570.224,,2.1596164703,160.18287659
2.0265874863,72.405082703,570.376,,2.0840964317,158.17178345
2.0351862907,73.904426575,570.528,,2.0534613132,156.79975891
2.0482316017,75.263290405,570.68,,2.1021330357,156.88105774
2.0405242443,75.025863647,570.832,,2.1444268227000003,158.36361694
2.0167887211,77.01586914100001,570.984,,2.1929202080000003,160.22291565
1.992110014,80.039070129,571.136,,2.1628360748,160.98802185
1.9852280617,82.656448364,571.288,,2.1926078796,160.98960876
1.9933151007,84.27713012699999,571.44,,2.2472138405,160.99119568
1.9969214201,85.75617981,571.592,,2.3685219288,160.98921204
1.9976243973,88.071411133,571.744,,2.4652235508,160.98764038
1.9886718988,92.581207275,571.896,,2.4283585548,160.98860168
1.97217381,93.457351685,572.048,,2.3465015888,160.98954773
1.9660730362,90.248680115,572.2,,2.2887105942,160.99050903
1.9736679792,87.14860534700001,572.352,,2.2866470814,160.99147034
1.9969121218,85.352256775,572.504,,2.249635458,160.98928833
2.0103034973,81.98274231,572.656,,2.1725287437,160.98731995
2.0106766224,83.761062622,572.808,,2.1129696369,160.98771667
2.0073065758,83.601570129,572.96,,2.1402795315,160.9881134
2.0053856373,86.80354309100002,573.112,,2.2030553818,160.98852539
2.0048923492,87.913490295,573.264,,2.2431929111,160.98892212
2.00633955,90.509895325,573.4159999999998,,2.2308306694,160.98931885
2.0020000935,94.095565796,573.568,,2.1821088791,160.98971558
2.001260519,92.56162262,573.72,,2.1690135002,160.99011230000005
2.0001952648,91.972473145,573.872,,2.1749677658,160.99050903
2.0039000511,89.426612854,574.024,,2.2343671322,160.99090576
2.0039000511,89.014930725,574.1759999999998,,2.2954998016,160.99130249
2.0022933483000003,89.638397217,574.328,,2.3788700104,160.99169922
1.9966328144,92.186225891,574.48,,2.4581670761,160.98944092
1.994869113,95.058181763,574.632,,2.4315998554,160.98312378
1.994784832,97.567321777,574.784,,2.3489322662,160.97531128
1.9973031282,99.485572815,574.936,,2.2878699303,160.96749878
1.9993156195,100.42185211,575.0880000000002,,2.3639366627,160.95968628
2.0056185722,97.578437805,575.24,,2.3927409649,160.95187378
2.0116999149,92.487335205,575.3919999999998,,2.4000487328,160.94407654
2.0108613968,86.70713043200001,575.544,,2.3567454815,160.93626404
2.0065684319,83.334686279,575.696,,2.3807165623,160.95921326
2.0005526543000003,81.82473754899999,575.8480000000002,,2.3717820644,160.97740173
1.9926729202,83.25332641600001,576.0,,2.3586986065,160.95759583
1.9815977812,84.98870086699999,576.1519999999998,,2.314592123,160.93777466
1.9750041962,85.642311096,576.304,,2.265963316,160.92980957
1.9781559706,88.409973145,576.456,,2.2574458122,160.93000793
1.984970808,92.53392791700001,576.6080000000002,,2.2850677967,160.92768859999995
1.986348629,93.486045837,576.76,,2.2998793125,160.92810059
1.9831469059,92.646148682,576.9119999999998,,2.2547140121,160.92849731
1.9877730608,87.99031829799999,577.064,,2.2212219238,160.92889404
1.997023344,85.618141174,577.216,,2.2565803528,160.92929077
2.0105156898,79.654663086,577.368,,2.3299005032,160.9296875
2.0137000084,78.059944153,577.52,,2.3244621754,160.93008423
2.0137000084,81.326202393,577.672,,2.2487077713,160.93048096
2.0154030323,85.659820557,577.8240000000002,,2.1772906780000003,160.93087769
2.0244207382,84.094932556,577.976,,2.1643023491,160.93127441
2.028958559,83.62067413300001,578.128,,2.1625463963,160.93167114
2.0263254642,81.507553101,578.28,,2.1871511936,160.93208313
2.0198795795,86.02214813200001,578.432,,2.1665346622,160.93122864
2.0120253563,84.85193634,578.5840000000002,,2.2158522606,160.92884827
2.0124511719,82.78477478,578.736,,2.2137041092,160.92770386
2.00558424,80.378715515,578.888,,2.2789850235,160.9281311
2.0036053658,77.382453918,579.04,,2.2900135517,160.92855835
2.0016951561000003,79.74442291300001,579.192,,2.3641495705,160.92900085
1.9995654821,83.80549621600001,579.344,,2.3908991814,160.9294281
1.9958049059,87.28490448,579.496,,2.3782398701,160.92987061
1.9878809452,86.845016479,579.648,,2.2853145599,160.93029785
1.9860808849,84.948127747,579.8,,2.2218527794,160.93074036
1.9908820391,84.004577637,579.952,,2.1870391369,160.9311676
1.9949635267,86.851921082,580.104,,2.2228291035,160.93161011
1.993845582,85.35092926,580.256,,2.2454559803,160.93203735
1.9914257526,86.44342804,580.408,,2.3077707291,160.93032837
1.9854257107,84.176780701,580.56,,2.3213222027,160.92768859999995
1.978757143,84.745429993,580.712,,2.2724518776,160.92811584
1.9726382494,80.690979004,580.864,,2.2469301224,160.92855835
1.96331954,82.211486816,581.016,,2.2170333862,160.9289856
1.9462231398,76.87832641600001,581.168,,2.2616999149,160.9294281
1.9523133039,75.750587463,581.32,,2.2612495422,160.92985535
1.9499397278,71.058113098,581.472,,2.256039381,160.93028259
1.9763475657,75.49958801300001,581.624,,2.2387495041,160.9307251
1.9611005783,76.013465881,581.776,,2.2180454731,160.93115234
1.9794245958,75.698165894,581.928,,2.2777092457,160.93159485
1.989000082,72.331329346,582.08,,2.2794086933,160.93202209
2.0046780109,74.91818237300001,582.232,,2.2559006214,160.93048096
2.0120785236,77.018203735,582.384,,2.1824700832,160.91720581
2.0161571503,77.140281677,582.536,,2.1607630253,160.88987732
2.0218579769,76.727653503,582.688,,2.2343575954,160.89300537
2.0253999233,77.47038269,582.84,,2.3548295498,160.92019653
2.025062561,80.686401367,582.992,,2.3997378349000003,160.90037537
2.0205147266,77.243408203,583.144,,2.3021345139,160.88056946
2.0087640285,75.741134644,583.2959999999998,,2.2074096203,160.86819458
1.9969421625,75.174224854,583.448,,2.1698424816,160.86898804
1.9947264194,78.280632019,583.6,,2.1936302185,160.86978149
1.9904870987,82.184516907,583.752,,2.2188334465,160.87057495
1.9942418337,78.791618347,583.904,,2.2001473904,160.87138367
1.9965028763,75.618659973,584.056,,2.262096405,160.87217712
2.0023808479,69.591209412,584.2080000000002,,2.2464795113,160.87104797
2.0075545311000003,70.263694763,584.36,,2.3318433762,160.86810303
2.0037853718000003,74.289283752,584.512,,2.2706730366,160.86871338
2.0015444756,75.781303406,584.664,,2.2553172112,160.86930847
1.9934564829,74.188117981,584.816,,2.2172801495,160.86990356
1.9823004007,73.2526474,584.9680000000002,,2.2615427971,160.87049866
1.9805951118,75.68460083,585.12,,2.2941668034,160.87109375
1.982912302,77.813217163,585.2719999999998,,2.316031456,160.87168884
1.9931999445,73.819007874,585.424,,2.3101661205,160.87228394
1.9933642149,68.719779968,585.576,,2.3415708542,160.87115479
1.9967921972,70.823196411,585.7280000000002,,2.2949960232,160.8684082
1.9896203279,69.753463745,585.88,,2.3413336277,160.87001038
1.997866869,74.690223694,586.0319999999998,,2.2783684731,160.87159729
1.9943488836,73.076782227,586.184,,2.2514457703,160.87121582
2.0018587112,75.316711426,586.336,,2.2347378731,160.86802673
1.9971759319,71.181259155,586.488,,2.248354435,160.86842346
2.0002753735,68.70294952399999,586.64,,2.3313999176,160.86882019
2.0118627548,71.950546265,586.7919999999998,,2.3063144684,160.86921692
2.0196421146,72.6536026,586.944,,2.2931065559,160.86961365
2.0273311138,77.51481628399999,587.096,,2.2988314629,160.87002563
2.0292999744,74.556564331,587.248,,2.2998511791,160.87042236
2.0292370319,78.738677979,587.4,,2.2281103134,160.87081909
2.0232753754,77.69049835199999,587.552,,2.1915078163,160.87121582
2.0077898502,78.047813416,587.7040000000002,,2.2055206299,160.87161255
2.0058944225,75.30645752,587.856,,2.2852771282,160.87200928
2.003900528,73.062484741,588.008,,2.3145000935,160.87240601
2.0214538574,72.43914032,588.16,,2.3358438015000003,160.87136841
2.0215001106,75.85684204100001,588.312,,2.3709151745,160.86805725
2.0272538662,78.91318512,588.464,,2.4408464432,160.86857605
2.0195827484,78.195449829,588.616,,2.4414000511,160.86911011
2.0176253319,77.20075225800001,588.768,,2.4838356972,160.86964417
2.0233078003,72.574562073,588.92,,2.4459159374,160.87017822
2.02536273,77.407188416,589.072,,2.3571498394,160.87071228
2.0234425068,80.681037903,589.224,,2.2502570152000003,160.87123108
2.0195915699,83.00819397,589.376,,2.2079684734,160.87176514
2.0270960331,80.506095886,589.528,,2.2849977016,160.87229919
2.0310876369,74.670921326,589.68,,2.3402206898,160.87150574
2.0311999321000003,76.073905945,589.832,,2.3720171452,160.85437012
2.0236661434,79.928237915,589.984,,2.3616991043,160.82647705
2.0271565914,80.90534210199999,590.136,,2.3218066692,160.85350037
2.0198073387,82.438423157,590.288,,2.2433536053,160.80841064
2.0195000172,79.745941162,590.44,,2.2383799553,160.80883789
2.0214107037,76.81887054399999,590.592,,2.2625665665,160.8092804
2.0270249844,79.78352356,590.744,,2.3045732975,160.80970764
2.027299881,79.996871948,590.896,,2.2509222031,160.81015015
2.0291945934,80.71047973600001,591.048,,2.2702665329,160.81057739
2.0292999744,75.731529236,591.2,,2.2918150425,160.8110199
2.025624752,75.084106445,591.352,,2.3629152775,160.81144714
2.0125255585,78.175392151,591.504,,2.3855228424,160.81188965
2.0007359982,82.474754333,591.656,,2.4361741543,160.81231689
1.9963556528,82.39958953899999,591.808,,2.4303429127,160.8127594
1.9915342331,85.810920715,591.96,,2.4460988045,160.81208801
1.9902709723,85.19145202600001,592.112,,2.3801236153,160.80838013
1.9857529402,89.06246185299999,592.264,,2.3966803551,160.80879211
1.9926056862,85.968467712,592.4159999999998,,2.3659718037,160.80918884
1.9940290451,88.566093445,592.568,,2.3920433521,160.80958557
2.0013561249,87.147727966,592.72,,2.3999199867,160.8099823
2.0020000935,92.437789917,592.872,,2.3717288971,160.81037903
2.0020000935,90.93991088899999,593.024,,2.3048889637,160.81077576
2.0020000935,92.28651428200001,593.1759999999998,,2.2436990738,160.81117249
2.0020000935,84.550376892,593.328,,2.2435672283000003,160.81156921
2.0055317879,84.82537078899999,593.48,,2.2936315536,160.81196594
2.0129430294,85.276107788,593.632,,2.3076481819,160.81236267
2.010188818,89.251327515,593.784,,2.3401992321,160.81277466
2.0097999573,87.892204285,593.936,,2.373591423,160.81225586
2.0132904053,83.604103088,594.0880000000002,,2.4067144394,160.79797363
2.0188755989,79.890289307,594.24,,2.4188561440000003,160.73852539
2.0282187462,75.996887207,594.3919999999998,,2.3781700134,160.67907715
2.0327594280000003,79.886734009,594.544,,2.3869280815,160.61962891
2.0435471535,84.472427368,594.696,,2.38525033,160.56018066
2.0466635227000003,82.24465179399999,594.8480000000002,,2.3967938423,160.41465759
2.0400433540000003,78.688423157,595.0,,2.3503041267,159.82015991
2.0287582874,76.935401917,595.1519999999998,,2.3249399662,159.22575378
2.0102620125,80.19036102300001,595.304,,2.2795605659,158.67677307
1.995077014,79.325881958,595.456,,2.2649474144,158.64810181
1.9948507547,76.464202881,595.6080000000002,,2.2297313213,160.51449585
1.9993442297,76.87454223600001,595.76,,2.2753560543,163.82159424
2.0151979923,74.949142456,595.9119999999998,,2.3338019848,162.77278137
2.0225930214,73.925544739,596.064,,2.4292666912,161.28594971
2.0300939083,70.111480713,596.216,,2.3713054657,158.85183716
2.0295743942,73.456924438,596.368,,2.3292813301,157.57098389
2.0176153183000003,74.658058167,596.52,,2.3159258366,158.8618927
2.001486063,79.107475281,596.672,,2.3709659576,160.76976013
1.9907751083,81.040893555,596.8240000000002,,2.4421088696,162.06680298
1.9851579666,81.091499329,596.976,,2.3755156994,161.5032959
1.9885290861,79.061157227,597.128,,2.3218700886000003,159.97039795
1.9819078445,75.064933777,597.28,,2.2865314484,158.92460632
1.9935628176,74.11332702600001,597.432,,2.3335292339,157.8032074
2.0058660507,73.436470032,597.5840000000002,,2.3828449249,158.10234069999996
2.0110449791,76.484680176,597.736,,2.3808653355,158.3021698
2.0116999149,76.606628418,597.888,,2.3967318535,157.77706909
2.0069048405000003,76.112464905,598.04,,2.4375221729,157.85632324
2.0091137886,75.644966125,598.192,,2.5016717911,157.93557739
2.0049517155000003,74.381233215,598.344,,2.4928333759,158.07827759
2.0070948601,72.17947387699999,598.496,,2.5027124882,158.68444824
2.0126173496,71.290710449,598.648,,2.4676167965,158.29806519
2.0137000084,73.67993927,598.8,,2.4224672318,157.8924408
2.01207757,73.590896606,598.952,,2.3840110302,157.2605896
2.0085468292,72.426818848,599.104,,2.3374693394,156.23448181
2.0109429359,73.849647522,599.256,,2.3297116756,155.22164917
2.0148324966,77.262123108,599.408,,2.3614230156,156.10839844
2.0140788555,76.448883057,599.56,,2.3503677845,157.05918884
2.0058803558,72.372116089,599.712,,2.4017922878,159.34909058
1.9953906536,70.294303894,599.864,,2.339892149,161.11071777
1.9939132929,69.455078125,600.016,,2.3079345226,161.25944519
2.0018415451,74.496566772,600.168,,2.196703434,162.46481323
2.002404213,79.221008301,600.32,,2.1402835846,162.53443909
1.9873998165,82.087387085,600.472,,2.1297395229,166.06388855
1.9612585306,79.348762512,600.624,,2.1105976105,168.9997406
1.945977211,75.3673172,600.776,,2.148140192,171.12643433
1.9395923615,72.557319641,600.928,,2.1616761684,171.04055786
1.9551500082,71.031974792,601.08,,2.2317078114,167.20669556
2.0029098988,69.25471496600001,601.232,,2.2338659763,158.578125
2.0756671429,66.79360199,601.384,,2.2059674263,149.86824036
2.1506471634,68.678459167,601.536,,2.2037217617,143.09370422
2.176936388,70.105819702,601.688,,2.1752362251,139.09509277
2.1781778336,71.54934692399999,601.84,,2.1659998894,140.12371826
2.1999235153,69.42503356899999,601.992,,2.1185917854,140.09976196
2.2026162148,64.656913757,602.144,,2.1344921589,140.92547607
2.2041373253,64.12816619899999,602.2959999999998,,2.1753845215000003,139.83700562
